               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.048609,            0.012451,                   0,            0.019285,            0.038462,           0.0073887,           0.0013345,            0.032342,           0.0057738,                   0,           0.0013414,           0.0013414,            0.012641
                 155,            0.047028,            0.011745,                   0,            0.034396,            0.038462,           0.0086396,           0.0014608,            0.031897,           0.0058334,                   0,           0.0013386,           0.0013386,            0.012389
                 156,            0.047275,            0.012827,                   0,            0.022536,            0.028846,           0.0088062,           0.0014178,            0.031928,           0.0058241,                   0,           0.0013356,           0.0013356,            0.012136
                 157,            0.048645,            0.013035,                   0,            0.022911,             0.11538,            0.013942,           0.0021883,            0.031118,           0.0058827,                   0,           0.0013325,           0.0013325,            0.011883
                 158,            0.047766,            0.013293,                   0,            0.018321,             0.22115,            0.012658,           0.0022941,            0.031171,           0.0058251,                   0,           0.0013293,           0.0013293,            0.011629
                 159,            0.047036,            0.013719,                   0,            0.039872,            0.086538,            0.016447,           0.0029225,            0.031855,           0.0057174,                   0,           0.0013259,           0.0013259,            0.011376
                 160,            0.044139,            0.011877,                   0,            0.022335,            0.076923,            0.016879,           0.0036513,            0.031525,           0.0057266,                   0,           0.0013224,           0.0013224,            0.011122
                 161,             0.04885,            0.012584,                   0,            0.020781,               0.125,            0.011901,           0.0020765,            0.031849,           0.0056901,                   0,           0.0013188,           0.0013188,            0.010869
                 162,            0.046355,            0.014382,                   0,            0.023616,             0.14423,            0.011606,           0.0024103,            0.031689,           0.0057295,                   0,            0.001315,            0.001315,            0.010615
                 163,            0.047925,            0.012809,                   0,            0.034195,               0.125,            0.018579,           0.0025902,            0.031473,           0.0058068,                   0,           0.0013111,           0.0013111,            0.010361
                 164,            0.045612,            0.011448,                   0,            0.023747,            0.067308,           0.0095454,           0.0017374,            0.031634,           0.0058395,                   0,           0.0013071,           0.0013071,            0.010107
                 165,            0.047797,            0.012882,                   0,            0.018628,            0.067308,           0.0086348,           0.0016069,            0.031688,           0.0058317,                   0,            0.001303,            0.001303,            0.009853
                 166,            0.047542,            0.012178,                   0,            0.015399,             0.16346,            0.008678,           0.0016283,            0.031716,           0.0058271,                   0,           0.0012987,           0.0012987,           0.0095987
                 167,            0.048623,            0.012891,                   0,            0.015368,             0.10577,           0.0076521,           0.0012568,            0.031923,           0.0057719,                   0,           0.0012943,           0.0012943,           0.0093443
                 168,            0.048608,            0.012721,                   0,            0.012746,             0.23077,           0.0076184,           0.0014785,            0.032208,           0.0057472,                   0,           0.0012898,           0.0012898,           0.0090898
                 169,            0.047406,            0.013315,                   0,            0.010391,             0.33654,           0.0071752,           0.0011986,             0.03249,           0.0057095,                   0,           0.0012851,           0.0012851,           0.0088351
                 170,            0.048286,             0.01193,                   0,            0.012999,             0.11538,           0.0077659,           0.0013457,            0.032284,           0.0057227,                   0,           0.0012804,           0.0012804,           0.0085804
                 171,            0.047601,            0.014247,                   0,           0.0085587,             0.23077,           0.0061829,           0.0010894,            0.032356,           0.0057007,                   0,           0.0012755,           0.0012755,           0.0083255
                 172,            0.044124,            0.012678,                   0,            0.013141,            0.038462,           0.0066836,           0.0011333,            0.032311,           0.0057089,                   0,           0.0012705,           0.0012705,           0.0080705
                 173,            0.049043,            0.011868,                   0,             0.01063,               0.125,            0.006084,           0.0011323,            0.032069,            0.005754,                   0,           0.0012654,           0.0012654,           0.0078154
                 174,            0.047213,            0.013766,                   0,           0.0093017,             0.19231,           0.0062924,           0.0011167,            0.032059,           0.0057568,                   0,           0.0012602,           0.0012602,           0.0075602
                 175,             0.04654,            0.013515,                   0,            0.016427,            0.048077,           0.0073866,           0.0014293,            0.032053,           0.0057682,                   0,           0.0012548,           0.0012548,           0.0073048
                 176,            0.043812,            0.013758,                   0,             0.02361,            0.048077,           0.0081569,           0.0014318,            0.032018,           0.0057796,                   0,           0.0012494,           0.0012494,           0.0070494
                 177,            0.046393,            0.013143,                   0,            0.024125,            0.048077,           0.0081232,           0.0016053,             0.03214,           0.0057758,                   0,           0.0012439,           0.0012439,           0.0067939
                 178,            0.047842,            0.013509,                   0,             0.01802,            0.096154,           0.0084516,           0.0015571,            0.031971,           0.0058062,                   0,           0.0012382,           0.0012382,           0.0065382
                 179,            0.048183,            0.012878,                   0,            0.016273,             0.10577,            0.008655,           0.0014205,            0.031912,            0.005799,                   0,           0.0012325,           0.0012325,           0.0062825
                 180,            0.047748,            0.015033,                   0,            0.022858,            0.028846,           0.0085121,           0.0014624,            0.032034,           0.0057744,                   0,           0.0012266,           0.0012266,           0.0060266
                 181,            0.048324,            0.013483,                   0,            0.022818,            0.067308,            0.010248,           0.0017153,            0.032033,           0.0057695,                   0,           0.0012207,           0.0012207,           0.0057707
                 182,            0.048863,            0.011956,                   0,            0.036959,            0.048077,            0.010422,           0.0020814,            0.032067,           0.0057761,                   0,           0.0012147,           0.0012147,           0.0055147
                 183,            0.047944,            0.012526,                   0,           0.0091484,             0.38462,           0.0064937,           0.0012488,            0.032123,           0.0057696,                   0,           0.0012085,           0.0012085,           0.0052585
                 184,            0.044038,             0.01229,                   0,            0.010716,             0.15385,            0.007223,           0.0012228,            0.032027,           0.0057648,                   0,           0.0012023,           0.0012023,           0.0050023
                 185,            0.048011,            0.012932,                   0,            0.025569,            0.028846,           0.0077699,           0.0014557,            0.032233,           0.0057433,                   0,            0.001196,            0.001196,            0.004746
                 186,            0.047733,            0.012224,                   0,            0.010436,             0.15385,           0.0067583,           0.0011164,            0.032176,           0.0057656,                   0,           0.0011896,           0.0011896,           0.0044896
                 187,            0.046996,            0.012669,                   0,           0.0099198,             0.38462,           0.0066812,           0.0010711,            0.032294,           0.0057714,                   0,           0.0011831,           0.0011831,           0.0042331
                 188,            0.048809,            0.013044,                   0,            0.010026,             0.39423,           0.0072839,           0.0011036,            0.032114,           0.0057802,                   0,           0.0011766,           0.0011766,           0.0039766
                 189,            0.047529,            0.012039,                   0,           0.0084401,             0.34615,           0.0055049,           0.0010253,            0.032217,           0.0057561,                   0,           0.0011699,           0.0011699,           0.0037199
                 190,            0.044651,            0.013214,                   0,           0.0085973,             0.34615,           0.0059316,          0.00094175,            0.032162,           0.0057562,                   0,           0.0011632,           0.0011632,           0.0034632
                 191,              0.0479,            0.013552,                   0,           0.0097805,             0.16346,           0.0068345,           0.0012072,            0.031638,           0.0057812,                   0,           0.0011564,           0.0011564,           0.0032064
                 192,             0.04688,            0.012115,                   0,            0.011128,            0.057692,            0.007202,           0.0014009,            0.031092,            0.005816,                   0,           0.0011496,           0.0011496,           0.0029496
                 193,             0.04787,            0.013459,                   0,            0.016848,            0.048077,           0.0078623,            0.001335,            0.031466,           0.0057829,                   0,           0.0011426,           0.0011426,           0.0026926
                 194,            0.047143,            0.013632,                   0,            0.014445,               0.125,           0.0093189,           0.0015471,            0.031088,            0.005815,                   0,           0.0011356,           0.0011356,           0.0024356
                 195,            0.045584,            0.011853,                   0,            0.046855,            0.028846,            0.011022,           0.0021993,            0.030984,           0.0057732,                   0,           0.0011286,           0.0011286,           0.0021786
                 196,            0.046741,            0.013698,                   0,            0.025956,             0.13462,            0.012901,           0.0022565,            0.030568,            0.005789,                   0,           0.0011214,           0.0011214,           0.0019214
                 197,            0.050425,            0.013786,                   0,            0.067496,            0.067308,            0.020072,           0.0035388,            0.030426,           0.0057561,                   0,           0.0011143,           0.0011143,           0.0016643
                 198,            0.048236,            0.012313,                   0,            0.038424,            0.048077,            0.011732,           0.0021031,            0.030602,           0.0057682,                   0,            0.001107,            0.001107,            0.001407
                 199,            0.046033,             0.01253,                   0,            0.023764,            0.067308,            0.010284,           0.0015724,            0.031025,           0.0057238,                   0,           0.0010997,           0.0010997,           0.0011497
                 200,            0.049262,            0.011658,                   0,            0.037857,             0.10577,            0.015132,            0.002442,            0.030898,           0.0057225,                   0,            0.001088,            0.001088,            0.001088
                 201,            0.048453,             0.01184,                   0,            0.026837,            0.057692,            0.011671,            0.001792,            0.031043,            0.005731,                   0,            0.001088,            0.001088,            0.001088
                 202,            0.047402,             0.01182,                   0,              0.0683,            0.038462,            0.011658,           0.0019223,            0.031119,           0.0057342,                   0,           0.0010753,           0.0010753,           0.0010753
                 203,            0.047898,            0.012949,                   0,            0.015642,             0.14423,           0.0090918,           0.0018467,            0.031445,           0.0057434,                   0,           0.0010626,           0.0010626,           0.0010626
                 204,            0.043563,            0.011169,                   0,            0.044495,            0.028846,           0.0085479,           0.0016121,            0.031502,            0.005758,                   0,             0.00105,             0.00105,             0.00105
                 205,            0.046639,            0.012716,                   0,            0.010291,             0.34615,           0.0075494,           0.0012519,             0.03175,           0.0057405,                   0,           0.0010376,           0.0010376,           0.0010376
                 206,            0.045464,            0.014354,                   0,            0.010582,             0.35577,           0.0073637,           0.0011439,            0.032102,           0.0057253,                   0,           0.0010251,           0.0010251,           0.0010251
                 207,            0.047788,            0.013111,                   0,              0.0108,             0.36538,           0.0076972,           0.0013888,            0.032541,           0.0057184,                   0,           0.0010128,           0.0010128,           0.0010128
                 208,            0.046386,            0.013348,                   0,            0.020063,            0.038462,           0.0084759,           0.0013878,            0.032621,           0.0057204,                   0,           0.0010006,           0.0010006,           0.0010006
                 209,            0.044856,            0.011131,                   0,            0.020066,            0.038462,            0.008241,           0.0014824,            0.032665,           0.0057125,                   0,          0.00098844,          0.00098844,          0.00098844
                 210,             0.04883,            0.012221,                   0,            0.012555,             0.10577,           0.0080296,           0.0015852,            0.032517,           0.0057254,                   0,          0.00097637,          0.00097637,          0.00097637
                 211,            0.049109,            0.012682,                   0,            0.010413,             0.36538,           0.0079595,           0.0012786,            0.032395,           0.0057216,                   0,           0.0009644,           0.0009644,           0.0009644
                 212,            0.043603,            0.012033,                   0,             0.02015,            0.028846,           0.0088478,           0.0015257,            0.032265,           0.0057209,                   0,          0.00095252,          0.00095252,          0.00095252
                 213,            0.047288,            0.014215,                   0,            0.040685,            0.019231,           0.0079892,           0.0014644,            0.032377,           0.0057008,                   0,          0.00094072,          0.00094072,          0.00094072
                 214,            0.048543,            0.012084,                   0,            0.011077,             0.39423,           0.0078601,            0.001256,            0.032265,            0.005706,                   0,          0.00092903,          0.00092903,          0.00092903
                 215,            0.047299,            0.012844,                   0,            0.010752,             0.38462,           0.0075238,           0.0012432,            0.032225,           0.0056984,                   0,          0.00091742,          0.00091742,          0.00091742
                 216,            0.046715,            0.012986,                   0,             0.11786,            0.019231,           0.0094031,           0.0013892,            0.031892,           0.0057197,                   0,          0.00090592,          0.00090592,          0.00090592
                 217,            0.048152,             0.01268,                   0,            0.099357,            0.038462,            0.011037,           0.0020683,            0.031618,            0.005745,                   0,          0.00089451,          0.00089451,          0.00089451
                 218,            0.044038,            0.011748,                   0,            0.081033,            0.028846,            0.010858,           0.0017408,            0.031407,           0.0057462,                   0,           0.0008832,           0.0008832,           0.0008832
                 219,            0.047897,            0.012817,                   0,            0.047856,            0.028846,           0.0098442,           0.0018108,            0.031276,            0.005748,                   0,          0.00087198,          0.00087198,          0.00087198
                 220,            0.048981,            0.012426,                   0,             0.15368,            0.019231,            0.010928,           0.0022167,            0.031317,           0.0057633,                   0,          0.00086087,          0.00086087,          0.00086087
                 221,            0.048016,            0.012936,                   0,            0.049799,            0.035805,            0.012809,           0.0030027,            0.031544,           0.0057621,                   0,          0.00084986,          0.00084986,          0.00084986
                 222,             0.04778,            0.013015,                   0,             0.44268,           0.0096154,           0.0096716,           0.0022085,            0.031448,           0.0057823,                   0,          0.00083896,          0.00083896,          0.00083896
                 223,            0.048698,            0.013775,                   0,            0.011821,             0.16346,            0.013745,           0.0045834,            0.031165,           0.0057957,                   0,          0.00082816,          0.00082816,          0.00082816
                 224,            0.049327,             0.01314,                   0,            0.061226,            0.028846,            0.017233,           0.0029579,            0.031165,           0.0057906,                   0,          0.00081746,          0.00081746,          0.00081746
                 225,             0.04753,            0.013873,                   0,            0.049911,            0.019231,            0.010246,           0.0017238,            0.031137,           0.0058054,                   0,          0.00080687,          0.00080687,          0.00080687
                 226,            0.047872,            0.013078,                   0,             0.33705,            0.019231,            0.015835,           0.0022164,            0.031633,           0.0057903,                   0,          0.00079639,          0.00079639,          0.00079639
                 227,            0.045796,             0.01269,                   0,             0.16332,            0.019231,            0.013537,           0.0027691,             0.03166,           0.0057823,                   0,          0.00078602,          0.00078602,          0.00078602
                 228,            0.047456,            0.013258,                   0,             0.06089,            0.028846,            0.010917,           0.0032411,             0.03151,           0.0057835,                   0,          0.00077576,          0.00077576,          0.00077576
                 229,            0.046072,            0.012926,                   0,             0.22211,            0.019231,            0.015481,           0.0044447,            0.031065,           0.0058073,                   0,          0.00076561,          0.00076561,          0.00076561
                 230,            0.047005,            0.013249,                   0,            0.013743,               0.125,           0.0085582,           0.0015245,            0.030671,           0.0058256,                   0,          0.00075558,          0.00075558,          0.00075558
                 231,            0.048325,            0.012715,                   0,            0.010887,             0.18269,           0.0073408,           0.0012891,            0.030993,           0.0058313,                   0,          0.00074565,          0.00074565,          0.00074565
                 232,            0.047007,            0.013616,                   0,            0.014083,             0.26923,           0.0084561,           0.0012972,            0.030881,           0.0058085,                   0,          0.00073584,          0.00073584,          0.00073584
                 233,            0.046092,            0.012698,                   0,            0.012062,             0.10577,           0.0080004,           0.0013606,             0.03088,           0.0057907,                   0,          0.00072615,          0.00072615,          0.00072615
                 234,            0.048046,            0.014122,                   0,            0.031321,            0.028846,            0.010242,           0.0015608,            0.030709,           0.0057886,                   0,          0.00071658,          0.00071658,          0.00071658
                 235,            0.047506,            0.014293,                   0,            0.019836,            0.067308,            0.010341,           0.0018502,            0.030497,           0.0057871,                   0,          0.00070712,          0.00070712,          0.00070712
                 236,            0.044677,            0.012994,                   0,            0.022423,            0.076923,            0.010402,           0.0020634,            0.030477,           0.0057943,                   0,          0.00069778,          0.00069778,          0.00069778
                 237,            0.047381,            0.014699,                   0,            0.023278,             0.14423,            0.011699,           0.0021964,            0.030514,           0.0057653,                   0,          0.00068856,          0.00068856,          0.00068856
                 238,            0.047785,            0.013497,                   0,            0.032988,             0.11538,            0.013072,           0.0026328,            0.030472,           0.0057699,                   0,          0.00067946,          0.00067946,          0.00067946
                 239,            0.046643,            0.012839,                   0,            0.020376,            0.061408,            0.008955,           0.0017741,            0.030795,           0.0057751,                   0,          0.00067049,          0.00067049,          0.00067049
                 240,            0.046252,            0.012397,                   0,            0.017607,            0.057692,           0.0096026,            0.001832,            0.031073,             0.00575,                   0,          0.00066163,          0.00066163,          0.00066163
                 241,            0.043404,             0.01205,                   0,            0.020844,            0.086538,            0.010649,           0.0016094,            0.030906,           0.0057473,                   0,           0.0006529,           0.0006529,           0.0006529
                 242,            0.047228,            0.012465,                   0,            0.013294,             0.17308,           0.0082794,           0.0014878,            0.031034,           0.0057595,                   0,           0.0006443,           0.0006443,           0.0006443
                 243,            0.049368,            0.013812,                   0,             0.04446,            0.038462,            0.012842,           0.0034184,            0.030787,           0.0057882,                   0,          0.00063582,          0.00063582,          0.00063582
                 244,            0.046678,            0.013292,                   0,            0.015788,            0.096154,             0.01081,           0.0021172,            0.030723,           0.0057935,                   0,          0.00062747,          0.00062747,          0.00062747
                 245,            0.048347,            0.012734,                   0,            0.018231,             0.10577,            0.010058,           0.0018266,            0.031208,           0.0057617,                   0,          0.00061925,          0.00061925,          0.00061925
                 246,            0.047876,            0.012909,                   0,            0.050329,            0.027537,            0.010498,           0.0021706,            0.031634,           0.0057436,                   0,          0.00061115,          0.00061115,          0.00061115
                 247,               0.044,            0.012758,                   0,             0.65676,            0.019231,             0.01909,           0.0042476,            0.032375,           0.0056925,                   0,          0.00060319,          0.00060319,          0.00060319
                 248,            0.047229,            0.013125,                   0,             0.04827,            0.048077,            0.010132,           0.0021875,            0.032062,           0.0057029,                   0,          0.00059535,          0.00059535,          0.00059535
                 249,            0.046343,            0.012616,                   0,            0.026578,             0.14423,            0.012893,           0.0023755,            0.030638,           0.0057759,                   0,          0.00058765,          0.00058765,          0.00058765
                 250,            0.046626,            0.012352,                   0,            0.081123,            0.038462,            0.014994,           0.0025625,            0.030728,           0.0057227,                   0,          0.00058008,          0.00058008,          0.00058008
                 251,            0.048269,            0.012653,                   0,            0.049373,             0.10577,            0.017631,           0.0030302,            0.030632,           0.0057319,                   0,          0.00057264,          0.00057264,          0.00057264
                 252,            0.047378,             0.01458,                   0,            0.034968,               0.125,            0.015206,           0.0032925,             0.03085,           0.0057043,                   0,          0.00056533,          0.00056533,          0.00056533
                 253,            0.048341,            0.013004,                   0,            0.026471,            0.096154,             0.01267,            0.002733,            0.030611,           0.0057089,                   0,          0.00055816,          0.00055816,          0.00055816
                 254,            0.047762,            0.014508,                   0,            0.030832,             0.10577,             0.01347,           0.0024447,            0.031151,           0.0056751,                   0,          0.00055112,          0.00055112,          0.00055112
                 255,            0.047444,            0.013479,                   0,            0.081441,            0.048077,           0.0098397,           0.0016718,            0.032508,           0.0056726,                   0,          0.00054423,          0.00054423,          0.00054423
                 256,            0.046817,            0.013086,                   0,            0.037631,            0.028846,            0.008442,           0.0013249,            0.032759,           0.0056589,                   0,          0.00053746,          0.00053746,          0.00053746
                 257,            0.046448,            0.013042,                   0,            0.018706,            0.028846,           0.0084348,           0.0019444,            0.032959,           0.0056427,                   0,          0.00053084,          0.00053084,          0.00053084
                 258,            0.047783,            0.013247,                   0,            0.055615,            0.038462,           0.0095401,           0.0015757,            0.033356,           0.0056182,                   0,          0.00052435,          0.00052435,          0.00052435
                 259,            0.049914,            0.012274,                   0,             0.03691,            0.038462,            0.008233,           0.0014415,            0.033555,           0.0056147,                   0,            0.000518,            0.000518,            0.000518
                 260,            0.046079,            0.014352,                   0,            0.033431,            0.057692,           0.0085938,           0.0014588,            0.033348,           0.0056335,                   0,           0.0005118,           0.0005118,           0.0005118
                 261,            0.048836,            0.013078,                   0,            0.022863,            0.038462,           0.0070627,           0.0012927,            0.033388,             0.00563,                   0,          0.00050573,          0.00050573,          0.00050573
                 262,             0.04841,            0.012487,                   0,            0.038765,            0.038462,           0.0080956,           0.0013424,            0.033465,           0.0056218,                   0,           0.0004998,           0.0004998,           0.0004998
                 263,              0.0476,            0.011771,                   0,            0.023964,            0.028846,           0.0070234,           0.0012785,            0.032873,           0.0056424,                   0,          0.00049402,          0.00049402,          0.00049402
                 264,            0.047326,            0.011349,                   0,            0.046098,            0.038462,           0.0081349,            0.001404,            0.032491,           0.0056709,                   0,          0.00048837,          0.00048837,          0.00048837
                 265,            0.043643,            0.013415,                   0,            0.035009,            0.028846,            0.008332,           0.0014855,            0.031752,           0.0057009,                   0,          0.00048287,          0.00048287,          0.00048287
                 266,            0.047803,            0.012339,                   0,            0.083314,            0.019231,           0.0081948,           0.0014275,            0.031142,           0.0057397,                   0,          0.00047752,          0.00047752,          0.00047752
                 267,            0.047325,            0.015608,                   0,            0.031691,            0.067308,            0.011923,           0.0019473,            0.030497,           0.0057533,                   0,          0.00047231,          0.00047231,          0.00047231
                 268,            0.046368,            0.012877,                   0,            0.012821,            0.096154,           0.0084634,           0.0015037,            0.030854,           0.0057394,                   0,          0.00046724,          0.00046724,          0.00046724
                 269,            0.046971,            0.013945,                   0,           0.0092283,             0.16346,           0.0071409,            0.001407,            0.031096,           0.0057278,                   0,          0.00046232,          0.00046232,          0.00046232
                 270,            0.046902,            0.013265,                   0,            0.011122,             0.20192,           0.0082414,           0.0015197,            0.031206,           0.0057205,                   0,          0.00045754,          0.00045754,          0.00045754
                 271,             0.04894,            0.012771,                   0,            0.011887,             0.24038,           0.0087369,           0.0016624,            0.030817,            0.005739,                   0,          0.00045291,          0.00045291,          0.00045291
                 272,            0.048538,            0.011684,                   0,            0.019558,            0.057692,            0.010049,           0.0017782,            0.030512,           0.0057586,                   0,          0.00044843,          0.00044843,          0.00044843
                 273,            0.048476,            0.012729,                   0,            0.020699,             0.13462,            0.011982,           0.0023083,             0.03012,           0.0057658,                   0,          0.00044409,          0.00044409,          0.00044409
                 274,            0.048115,            0.012597,                   0,            0.067428,            0.057692,            0.016629,           0.0031013,            0.030063,           0.0057625,                   0,          0.00043991,          0.00043991,          0.00043991
                 275,            0.049075,            0.012434,                   0,            0.028586,               0.125,            0.015024,           0.0025772,            0.029902,           0.0057601,                   0,          0.00043587,          0.00043587,          0.00043587
                 276,            0.047364,            0.013608,                   0,            0.024285,            0.096154,            0.013858,            0.002749,            0.029882,           0.0057868,                   0,          0.00043198,          0.00043198,          0.00043198
                 277,            0.043548,            0.012752,                   0,            0.056509,            0.048077,             0.01458,           0.0039827,             0.02942,            0.005793,                   0,          0.00042823,          0.00042823,          0.00042823
                 278,            0.047217,            0.012668,                   0,              0.1215,            0.057692,            0.020258,           0.0031605,            0.029319,           0.0057726,                   0,          0.00042464,          0.00042464,          0.00042464
                 279,            0.043834,            0.012146,                   0,            0.054303,            0.076923,            0.017355,           0.0029114,            0.029493,           0.0057496,                   0,           0.0004212,           0.0004212,           0.0004212
                 280,            0.048324,            0.012351,                   0,            0.057737,            0.057692,            0.016117,           0.0032007,            0.029713,           0.0057505,                   0,          0.00041791,          0.00041791,          0.00041791
                 281,            0.047485,             0.01215,                   0,            0.034249,            0.048077,            0.012804,            0.002354,            0.030131,           0.0057389,                   0,          0.00041477,          0.00041477,          0.00041477
                 282,            0.046824,             0.01367,                   0,            0.052069,            0.038462,             0.01287,           0.0020939,            0.030197,           0.0057426,                   0,          0.00041178,          0.00041178,          0.00041178
                 283,            0.048014,            0.012927,                   0,              0.0261,             0.11538,            0.012914,           0.0021408,            0.030046,           0.0057333,                   0,          0.00040894,          0.00040894,          0.00040894
                 284,            0.048278,            0.013132,                   0,            0.090192,            0.028846,            0.013936,           0.0026982,            0.029878,            0.005732,                   0,          0.00040625,          0.00040625,          0.00040625
                 285,            0.042451,            0.013071,                   0,            0.064047,            0.048077,            0.014033,           0.0023285,            0.030196,            0.005745,                   0,          0.00040372,          0.00040372,          0.00040372
                 286,            0.047468,            0.013393,                   0,            0.020938,            0.028846,           0.0084198,           0.0014892,            0.030584,           0.0057092,                   0,          0.00040133,          0.00040133,          0.00040133
                 287,             0.04928,            0.012113,                   0,            0.019517,            0.096154,             0.01023,           0.0015891,            0.030593,           0.0057202,                   0,           0.0003991,           0.0003991,           0.0003991
                 288,            0.045533,            0.011428,                   0,            0.022525,            0.067308,             0.01091,           0.0018035,            0.030178,           0.0057457,                   0,          0.00039703,          0.00039703,          0.00039703
                 289,            0.048118,             0.01382,                   0,            0.024808,            0.067308,            0.012118,           0.0025488,            0.029312,           0.0057709,                   0,           0.0003951,           0.0003951,           0.0003951
                 290,            0.043149,            0.011584,                   0,            0.041938,            0.038462,            0.012415,            0.002445,            0.029135,           0.0057876,                   0,          0.00039333,          0.00039333,          0.00039333
                 291,             0.04855,            0.013239,                   0,             0.02229,            0.086538,            0.010824,           0.0021414,            0.029323,           0.0058088,                   0,          0.00039171,          0.00039171,          0.00039171
                 292,            0.045472,            0.013886,                   0,            0.019661,             0.21154,            0.011069,           0.0018776,            0.030176,            0.005782,                   0,          0.00039025,          0.00039025,          0.00039025
                 293,            0.048412,            0.012069,                   0,            0.062022,            0.038462,            0.010067,           0.0015224,            0.030851,           0.0057625,                   0,          0.00038894,          0.00038894,          0.00038894
                 294,            0.046935,            0.011646,                   0,           0.0088915,             0.33654,           0.0069235,           0.0010907,            0.031351,            0.005748,                   0,          0.00038778,          0.00038778,          0.00038778
                 295,            0.046792,            0.013122,                   0,            0.010275,             0.15385,           0.0069705,           0.0011322,            0.031732,           0.0057336,                   0,          0.00038678,          0.00038678,          0.00038678
                 296,            0.045565,             0.01353,                   0,           0.0084559,             0.30769,           0.0064201,           0.0010562,            0.031632,           0.0057407,                   0,          0.00038593,          0.00038593,          0.00038593
                 297,            0.044174,             0.01206,                   0,            0.028824,            0.019231,           0.0069647,           0.0011012,            0.031042,           0.0057812,                   0,          0.00038524,          0.00038524,          0.00038524
                 298,            0.046762,            0.012377,                   0,            0.012331,            0.038462,           0.0082719,           0.0011287,            0.031293,           0.0057642,                   0,          0.00038469,          0.00038469,          0.00038469
                 299,            0.047692,            0.013032,                   0,            0.012579,             0.11538,           0.0074668,           0.0011474,            0.030782,            0.005791,                   0,          0.00038431,          0.00038431,          0.00038431
